{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0039, 'n_source': 320, 'n_target': 40, 'labeled': True, 'classical': 0.0975, 'supervised': 0.0625, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 61, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0035, 'n_source': 50, 'n_target': 4096, 'labeled': False, 'lipton': 0.165, 'prop-target-estimate': 0.622314453125, 'oracle': 0.165, 'classical': 'nan', 'supervised': 'nan', 'iter': 33, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0033, 'n_source': 80, 'n_target': 3160, 'labeled': True, 'classical': 0.005, 'supervised': 0.0225, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 34, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0043, 'n_source': 80, 'n_target': 360, 'labeled': True, 'classical': 0.025, 'supervised': 0.0725, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 23, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0043, 'n_source': 128, 'n_target': 50, 'labeled': False, 'lipton': 0.0925, 'prop-target-estimate': 0.62, 'oracle': 0.0925, 'classical': 'nan', 'supervised': 'nan', 'iter': 77, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0044, 'n_source': 50, 'n_target': 1024, 'labeled': False, 'lipton': 0.1325, 'prop-target-estimate': 0.6318359375, 'oracle': 0.1325, 'classical': 'nan', 'supervised': 'nan', 'iter': 5, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0041, 'n_source': 50, 'n_target': 128, 'labeled': False, 'lipton': 0.1625, 'prop-target-estimate': 0.6640625, 'oracle': 0.1625, 'classical': 'nan', 'supervised': 'nan', 'iter': 62, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0039, 'n_source': 512, 'n_target': 50, 'labeled': False, 'lipton': 0.055, 'prop-target-estimate': 0.6, 'oracle': 0.055, 'classical': 'nan', 'supervised': 'nan', 'iter': 89, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0053, 'n_source': 3120, 'n_target': 40, 'labeled': True, 'classical': 0.1025, 'supervised': 0.0025, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 45, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.005, 'n_source': 128, 'n_target': 50, 'labeled': False, 'lipton': 0.12, 'prop-target-estimate': 0.66, 'oracle': 0.12, 'classical': 'nan', 'supervised': 'nan', 'iter': 10, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0047, 'n_source': 120, 'n_target': 40, 'labeled': True, 'classical': 0.105, 'supervised': 0.095, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 21, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0044, 'n_source': 50, 'n_target': 32, 'labeled': False, 'lipton': 0.135, 'prop-target-estimate': 0.6875, 'oracle': 0.135, 'classical': 'nan', 'supervised': 'nan', 'iter': 36, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0053, 'n_source': 256, 'n_target': 50, 'labeled': False, 'lipton': 0.07, 'prop-target-estimate': 0.82, 'oracle': 0.07, 'classical': 'nan', 'supervised': 'nan', 'iter': 64, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0037, 'n_source': 50, 'n_target': 512, 'labeled': False, 'lipton': 0.13, 'prop-target-estimate': 0.638671875, 'oracle': 0.13, 'classical': 'nan', 'supervised': 'nan', 'iter': 2, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0053, 'n_source': 50, 'n_target': 256, 'labeled': False, 'lipton': 0.145, 'prop-target-estimate': 0.609375, 'oracle': 0.145, 'classical': 'nan', 'supervised': 'nan', 'iter': 10, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0046, 'n_source': 1024, 'n_target': 50, 'labeled': False, 'lipton': 0.04, 'prop-target-estimate': 0.7600000000000001, 'oracle': 0.04, 'classical': 'nan', 'supervised': 'nan', 'iter': 80, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0045, 'n_source': 50, 'n_target': 2048, 'labeled': False, 'lipton': 0.155, 'prop-target-estimate': 0.67529296875, 'oracle': 0.155, 'classical': 'nan', 'supervised': 'nan', 'iter': 85, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0046, 'n_source': 3120, 'n_target': 40, 'labeled': True, 'classical': 0.0925, 'supervised': 0.02, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 90, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0043, 'n_source': 80, 'n_target': 1560, 'labeled': True, 'classical': 0.015, 'supervised': 0.03, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 15, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0059, 'n_source': 256, 'n_target': 50, 'labeled': False, 'lipton': 0.065, 'prop-target-estimate': 0.7999999999999999, 'oracle': 0.065, 'classical': 'nan', 'supervised': 'nan', 'iter': 90, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0038, 'n_source': 2048, 'n_target': 50, 'labeled': False, 'lipton': 0.0125, 'prop-target-estimate': 0.66, 'oracle': 0.0125, 'classical': 'nan', 'supervised': 'nan', 'iter': 82, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0047, 'n_source': 20, 'n_target': 40, 'labeled': True, 'classical': 0.08, 'supervised': 0.19, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 65, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0045, 'n_source': 50, 'n_target': 4096, 'labeled': False, 'lipton': 0.1725, 'prop-target-estimate': 0.583251953125, 'oracle': 0.1725, 'classical': 'nan', 'supervised': 'nan', 'iter': 4, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0049, 'n_source': 12720, 'n_target': 40, 'labeled': True, 'classical': 0.0925, 'supervised': 0.01, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 59, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0047, 'n_source': 50, 'n_target': 64, 'labeled': False, 'lipton': 0.125, 'prop-target-estimate': 0.546875, 'oracle': 0.125, 'classical': 'nan', 'supervised': 'nan', 'iter': 41, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0054, 'n_source': 50, 'n_target': 256, 'labeled': False, 'lipton': 0.155, 'prop-target-estimate': 0.69921875, 'oracle': 0.155, 'classical': 'nan', 'supervised': 'nan', 'iter': 92, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0044, 'n_source': 1520, 'n_target': 40, 'labeled': True, 'classical': 0.0925, 'supervised': 0.0225, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 26, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0045, 'n_source': 80, 'n_target': 3160, 'labeled': True, 'classical': 0.005, 'supervised': 0.0275, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 26, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0047, 'n_source': 3120, 'n_target': 40, 'labeled': True, 'classical': 0.1075, 'supervised': 0.015, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 62, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0048, 'n_source': 20, 'n_target': 40, 'labeled': True, 'classical': 0.0675, 'supervised': 0.155, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 68, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0044, 'n_source': 6320, 'n_target': 40, 'labeled': True, 'classical': 0.1325, 'supervised': 0.0, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 0, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0046, 'n_source': 50, 'n_target': 512, 'labeled': False, 'lipton': 0.2125, 'prop-target-estimate': 0.6171875, 'oracle': 0.2125, 'classical': 'nan', 'supervised': 'nan', 'iter': 37, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0057, 'n_source': 50, 'n_target': 512, 'labeled': False, 'lipton': 0.15, 'prop-target-estimate': 0.630859375, 'oracle': 0.15, 'classical': 'nan', 'supervised': 'nan', 'iter': 50, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0045, 'n_source': 1520, 'n_target': 40, 'labeled': True, 'classical': 0.0925, 'supervised': 0.02, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 45, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0051, 'n_source': 256, 'n_target': 50, 'labeled': False, 'lipton': 0.065, 'prop-target-estimate': 0.64, 'oracle': 0.065, 'classical': 'nan', 'supervised': 'nan', 'iter': 12, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.005, 'n_source': 50, 'n_target': 256, 'labeled': False, 'lipton': 0.1325, 'prop-target-estimate': 0.6484375, 'oracle': 0.1325, 'classical': 'nan', 'supervised': 'nan', 'iter': 68, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0047, 'n_source': 320, 'n_target': 40, 'labeled': True, 'classical': 0.1075, 'supervised': 0.0825, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 51, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0052, 'n_source': 80, 'n_target': 60, 'labeled': True, 'classical': 0.0825, 'supervised': 0.17, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 54, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0037, 'n_source': 80, 'n_target': 10, 'labeled': True, 'classical': 0.18, 'supervised': 0.125, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 48, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0045, 'n_source': 50, 'n_target': 1024, 'labeled': False, 'lipton': 0.1325, 'prop-target-estimate': 0.6904296875000001, 'oracle': 0.1325, 'classical': 'nan', 'supervised': 'nan', 'iter': 63, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0041, 'n_source': 80, 'n_target': 160, 'labeled': True, 'classical': 0.0425, 'supervised': 0.1, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 46, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0045, 'n_source': 50, 'n_target': 64, 'labeled': False, 'lipton': 0.12, 'prop-target-estimate': 0.6562500000000001, 'oracle': 0.12, 'classical': 'nan', 'supervised': 'nan', 'iter': 54, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0045, 'n_source': 1520, 'n_target': 40, 'labeled': True, 'classical': 0.13, 'supervised': 0.0275, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 44, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0034, 'n_source': 50, 'n_target': 128, 'labeled': False, 'lipton': 0.1325, 'prop-target-estimate': 0.59375, 'oracle': 0.1325, 'classical': 'nan', 'supervised': 'nan', 'iter': 13, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0045, 'n_source': 320, 'n_target': 40, 'labeled': True, 'classical': 0.0825, 'supervised': 0.06, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 12, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0025, 'n_source': 320, 'n_target': 40, 'labeled': True, 'classical': 0.125, 'supervised': 0.08, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 98, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0044, 'n_source': 80, 'n_target': 160, 'labeled': True, 'classical': 0.025, 'supervised': 0.1175, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 98, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0042, 'n_source': 50, 'n_target': 1024, 'labeled': False, 'lipton': 0.2175, 'prop-target-estimate': 0.6474609375, 'oracle': 0.2175, 'classical': 'nan', 'supervised': 'nan', 'iter': 27, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0043, 'n_source': 320, 'n_target': 40, 'labeled': True, 'classical': 0.1275, 'supervised': 0.065, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 47, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0048, 'n_source': 2048, 'n_target': 50, 'labeled': False, 'lipton': 0.0225, 'prop-target-estimate': 0.72, 'oracle': 0.0225, 'classical': 'nan', 'supervised': 'nan', 'iter': 28, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0043, 'n_source': 3120, 'n_target': 40, 'labeled': True, 'classical': 0.1375, 'supervised': 0.01, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 46, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.005, 'n_source': 32, 'n_target': 50, 'labeled': False, 'lipton': 0.1275, 'prop-target-estimate': 0.54, 'oracle': 0.1275, 'classical': 'nan', 'supervised': 'nan', 'iter': 15, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0042, 'n_source': 2048, 'n_target': 50, 'labeled': False, 'lipton': 0.0125, 'prop-target-estimate': 0.78, 'oracle': 0.0125, 'classical': 'nan', 'supervised': 'nan', 'iter': 55, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0044, 'n_source': 1520, 'n_target': 40, 'labeled': True, 'classical': 0.115, 'supervised': 0.0225, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 64, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0052, 'n_source': 2048, 'n_target': 50, 'labeled': False, 'lipton': 0.01, 'prop-target-estimate': 0.62, 'oracle': 0.01, 'classical': 'nan', 'supervised': 'nan', 'iter': 67, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0034, 'n_source': 720, 'n_target': 40, 'labeled': True, 'classical': 0.08, 'supervised': 0.025, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 3, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0051, 'n_source': 2048, 'n_target': 50, 'labeled': False, 'lipton': 0.025, 'prop-target-estimate': 0.8, 'oracle': 0.025, 'classical': 'nan', 'supervised': 'nan', 'iter': 26, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0049, 'n_source': 80, 'n_target': 60, 'labeled': True, 'classical': 0.0575, 'supervised': 0.1175, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 57, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0045, 'n_source': 720, 'n_target': 40, 'labeled': True, 'classical': 0.09, 'supervised': 0.035, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 18, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0045, 'n_source': 80, 'n_target': 160, 'labeled': True, 'classical': 0.035, 'supervised': 0.1225, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 47, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0042, 'n_source': 80, 'n_target': 3160, 'labeled': True, 'classical': 0.0125, 'supervised': 0.0375, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 1, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0042, 'n_source': 32, 'n_target': 50, 'labeled': False, 'lipton': 0.105, 'prop-target-estimate': 0.56, 'oracle': 0.105, 'classical': 'nan', 'supervised': 'nan', 'iter': 59, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0046, 'n_source': 64, 'n_target': 50, 'labeled': False, 'lipton': 0.1375, 'prop-target-estimate': 0.74, 'oracle': 0.1375, 'classical': 'nan', 'supervised': 'nan', 'iter': 39, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0046, 'n_source': 20, 'n_target': 40, 'labeled': True, 'classical': 0.105, 'supervised': 0.1475, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 53, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0044, 'n_source': 50, 'n_target': 256, 'labeled': False, 'lipton': 0.1075, 'prop-target-estimate': 0.578125, 'oracle': 0.1075, 'classical': 'nan', 'supervised': 'nan', 'iter': 83, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.006, 'n_source': 80, 'n_target': 6360, 'labeled': True, 'classical': 0.0075, 'supervised': 0.01, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 87, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0036, 'n_source': 50, 'n_target': 2048, 'labeled': False, 'lipton': 0.1275, 'prop-target-estimate': 0.6181640625, 'oracle': 0.1275, 'classical': 'nan', 'supervised': 'nan', 'iter': 80, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0046, 'n_source': 256, 'n_target': 50, 'labeled': False, 'lipton': 0.0925, 'prop-target-estimate': 0.62, 'oracle': 0.0925, 'classical': 'nan', 'supervised': 'nan', 'iter': 22, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0049, 'n_source': 80, 'n_target': 360, 'labeled': True, 'classical': 0.0225, 'supervised': 0.075, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 38, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0046, 'n_source': 3120, 'n_target': 40, 'labeled': True, 'classical': 0.0825, 'supervised': 0.0125, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 31, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0051, 'n_source': 120, 'n_target': 40, 'labeled': True, 'classical': 0.1175, 'supervised': 0.095, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 81, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0043, 'n_source': 80, 'n_target': 10, 'labeled': True, 'classical': 0.1925, 'supervised': 0.165, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 91, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0045, 'n_source': 80, 'n_target': 160, 'labeled': True, 'classical': 0.0325, 'supervised': 0.1125, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 17, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0053, 'n_source': 50, 'n_target': 2048, 'labeled': False, 'lipton': 0.1275, 'prop-target-estimate': 0.63623046875, 'oracle': 0.1275, 'classical': 'nan', 'supervised': 'nan', 'iter': 4, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0055, 'n_source': 80, 'n_target': 760, 'labeled': True, 'classical': 0.025, 'supervised': 0.065, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 94, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0043, 'n_source': 50, 'n_target': 256, 'labeled': False, 'lipton': 0.155, 'prop-target-estimate': 0.62109375, 'oracle': 0.155, 'classical': 'nan', 'supervised': 'nan', 'iter': 98, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0048, 'n_source': 80, 'n_target': 760, 'labeled': True, 'classical': 0.0275, 'supervised': 0.0775, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 13, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0028, 'n_source': 80, 'n_target': 160, 'labeled': True, 'classical': 0.0475, 'supervised': 0.105, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 31, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0053, 'n_source': 80, 'n_target': 360, 'labeled': True, 'classical': 0.05, 'supervised': 0.06, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 34, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0044, 'n_source': 1520, 'n_target': 40, 'labeled': True, 'classical': 0.095, 'supervised': 0.0225, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 34, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0043, 'n_source': 320, 'n_target': 40, 'labeled': True, 'classical': 0.0875, 'supervised': 0.0475, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 85, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0053, 'n_source': 80, 'n_target': 160, 'labeled': True, 'classical': 0.0375, 'supervised': 0.12, 'lipton': 'nan', 'oracle': 'nan', 'prop-target-estimate': 'nan', 'iter': 30, 'setup': 'constant-prop-source'}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.0048, 'n_source': 50, 'n_target': 512, 'labeled': False, 'lipton': 0.125, 'prop-target-estimate': 0.560546875, 'oracle': 0.125, 'classical': 'nan', 'supervised': 'nan', 'iter': 7, 'setup': 'constant-prop-source'}
